student_id,event_timestamp,target,programming,database,problem_solving,communication,cloud_computing,teamwork,aptitude,industry_programming_requirement,industry_database_requirement,industry_problem_solving_requirement,industry_communication_requirement,industry_cloud_computing_requirement,industry_teamwork_requirement,industry_aptitude_requirement,programming_gap,database_gap,problem_solving_gap,communication_gap,cloud_computing_gap,teamwork_gap,aptitude_gap,technical_skill_avg,industry_requirement_avg,calculated_skill_gap,requirement_difference
CSE2614007,2026-08-03 18:46:00+00:00,Medium,2,1,3,4,4,1,5,4,4,4,5,5,3,4,2,3,1,1,1,2,0,2.857142857142857,4.142857142857143,1.4285714285714286,1.285714285714286
CSE2614008,2026-08-03 18:47:00+00:00,High,1,2,4,5,4,2,2,5,4,4,5,4,5,5,4,2,0,0,0,3,3,2.857142857142857,4.571428571428571,1.7142857142857142,1.714285714285714
CSE2614009,2026-08-03 18:48:00+00:00,Low,4,1,5,3,4,3,4,5,3,5,4,5,3,4,1,2,0,1,1,0,0,3.4285714285714284,4.142857142857143,0.7142857142857143,0.7142857142857149
CSE2614010,2026-08-03 18:49:00+00:00,Medium,3,3,3,5,1,3,3,4,5,4,4,5,3,4,1,2,1,0,4,0,1,3.0,4.142857142857143,1.2857142857142858,1.1428571428571432
CSE2614011,2026-08-03 18:50:00+00:00,Low,3,3,4,3,4,3,5,4,3,4,4,4,4,5,1,0,0,1,0,1,0,3.5714285714285716,4.0,0.42857142857142855,0.4285714285714284
CSE2614012,2026-08-03 18:51:00+00:00,High,4,1,2,4,2,2,2,4,4,4,4,3,5,5,0,3,2,0,1,3,3,2.4285714285714284,4.142857142857143,1.7142857142857142,1.7142857142857149
CSE2614013,2026-08-03 18:52:00+00:00,Medium,2,3,2,3,2,3,4,4,4,4,5,3,4,4,2,1,2,2,1,1,0,2.7142857142857144,4.0,1.2857142857142858,1.2857142857142856
CSE2614014,2026-08-03 18:53:00+00:00,Medium,3,3,3,3,3,4,3,4,4,4,4,5,3,4,1,1,1,1,2,0,1,3.142857142857143,4.0,1.0,0.8571428571428572
CSE2614015,2026-08-03 18:54:00+00:00,Medium,4,1,4,5,5,3,1,4,4,4,3,4,4,5,0,3,0,0,0,1,4,3.2857142857142856,4.0,1.1428571428571428,0.7142857142857144
CSE2614016,2026-08-03 18:55:00+00:00,Medium,4,3,3,2,4,2,3,5,5,4,3,5,4,4,1,2,1,1,1,2,1,3.0,4.285714285714286,1.2857142857142858,1.2857142857142856
CSE2614017,2026-08-03 18:56:00+00:00,Medium,3,3,3,4,1,5,2,4,4,4,4,4,4,3,1,1,1,0,3,0,1,3.0,3.857142857142857,1.0,0.8571428571428572
CSE2614018,2026-08-03 18:57:00+00:00,Medium,3,4,2,2,3,3,5,5,5,4,5,4,3,5,2,1,2,3,1,0,0,3.142857142857143,4.428571428571429,1.2857142857142858,1.285714285714286
CSE2614019,2026-08-03 18:58:00+00:00,Low,5,4,5,3,5,3,2,4,4,4,3,5,4,5,0,0,0,0,0,1,3,3.857142857142857,4.142857142857143,0.5714285714285714,0.28571428571428603
CSE2614020,2026-08-03 18:59:00+00:00,Medium,2,1,2,4,5,4,3,4,4,4,4,5,5,3,2,3,2,0,0,1,0,3.0,4.142857142857143,1.1428571428571428,1.1428571428571432
CSE2614021,2026-08-03 19:00:00+00:00,Low,3,3,4,4,2,4,3,4,4,3,4,4,4,4,1,1,0,0,2,0,1,3.2857142857142856,3.857142857142857,0.7142857142857143,0.5714285714285716
CSE2614022,2026-08-03 19:01:00+00:00,Medium,3,2,3,4,2,3,3,5,3,4,3,4,4,4,2,1,1,0,2,1,1,2.857142857142857,3.857142857142857,1.1428571428571428,1.0
CSE2614023,2026-08-03 19:02:00+00:00,Medium,4,4,4,1,3,3,3,5,5,4,5,4,4,4,1,1,0,4,1,1,1,3.142857142857143,4.428571428571429,1.2857142857142858,1.285714285714286
CSE2614024,2026-08-03 19:03:00+00:00,Medium,2,4,2,3,5,4,3,5,5,5,4,5,4,5,3,1,3,1,0,0,2,3.2857142857142856,4.714285714285714,1.4285714285714286,1.4285714285714288
CSE2614025,2026-08-03 19:04:00+00:00,High,3,3,3,1,1,2,5,3,5,4,4,5,5,5,0,2,1,3,4,3,0,2.5714285714285716,4.428571428571429,1.8571428571428572,1.8571428571428572
CSE2614026,2026-08-03 19:05:00+00:00,Low,5,3,3,3,3,4,5,4,3,5,4,4,4,4,0,0,2,1,1,0,0,3.7142857142857144,4.0,0.5714285714285714,0.2857142857142856
CSE2614027,2026-08-03 19:06:00+00:00,High,4,3,2,1,2,2,2,4,5,5,3,4,4,3,0,2,3,2,2,2,1,2.2857142857142856,4.0,1.7142857142857142,1.7142857142857144
CSE2614028,2026-08-03 19:07:00+00:00,Low,4,2,3,4,4,4,4,3,4,4,3,4,4,5,0,2,1,0,0,0,1,3.5714285714285716,3.857142857142857,0.5714285714285714,0.2857142857142856
CSE2614029,2026-08-03 19:08:00+00:00,Medium,4,1,5,5,1,3,2,4,4,4,3,5,4,3,0,3,0,0,4,1,1,3.0,3.857142857142857,1.2857142857142858,0.8571428571428572
CSE2614030,2026-08-03 19:09:00+00:00,High,4,3,3,3,2,1,2,5,3,5,5,5,4,4,1,0,2,2,3,3,2,2.5714285714285716,4.428571428571429,1.8571428571428572,1.8571428571428572
CSE2614031,2026-08-03 19:10:00+00:00,High,3,2,3,2,4,1,2,4,4,4,4,5,4,4,1,2,1,2,1,3,2,2.4285714285714284,4.142857142857143,1.7142857142857142,1.7142857142857149
CSE2614032,2026-08-03 19:11:00+00:00,Low,4,4,3,2,2,5,3,3,5,3,4,3,4,4,0,1,0,2,1,0,1,3.2857142857142856,3.7142857142857144,0.7142857142857143,0.4285714285714288
CSE2614033,2026-08-03 19:12:00+00:00,Low,3,4,5,3,5,3,3,5,3,4,3,5,4,5,2,0,0,0,0,1,2,3.7142857142857144,4.142857142857143,0.7142857142857143,0.4285714285714288
CSE2614034,2026-08-03 19:13:00+00:00,Medium,2,3,3,4,2,1,5,3,5,3,4,5,4,3,1,2,0,0,3,3,0,2.857142857142857,3.857142857142857,1.2857142857142858,1.0
CSE2614035,2026-08-03 19:14:00+00:00,High,5,3,2,2,2,2,4,4,5,5,4,5,5,4,0,2,3,2,3,3,0,2.857142857142857,4.571428571428571,1.8571428571428572,1.714285714285714
CSE2614036,2026-08-03 19:15:00+00:00,Medium,3,2,2,4,3,2,5,5,5,5,4,3,3,4,2,3,3,0,0,1,0,3.0,4.142857142857143,1.2857142857142858,1.1428571428571432
CSE2614037,2026-08-03 19:16:00+00:00,Medium,4,2,4,2,3,3,3,4,4,4,5,4,5,5,0,2,0,3,1,2,2,3.0,4.428571428571429,1.4285714285714286,1.4285714285714288
CSE2614038,2026-08-03 19:17:00+00:00,Medium,3,2,4,5,2,5,5,4,5,4,4,4,4,4,1,3,0,0,2,0,0,3.7142857142857144,4.142857142857143,0.8571428571428571,0.4285714285714288
CSE2614039,2026-08-03 19:18:00+00:00,High,1,2,3,4,4,4,1,5,5,4,5,4,5,5,4,3,1,1,0,1,4,2.7142857142857144,4.714285714285714,2.0,2.0
CSE2614040,2026-08-03 19:19:00+00:00,Low,2,3,2,4,4,5,4,4,3,4,4,4,4,5,2,0,2,0,0,0,1,3.4285714285714284,4.0,0.7142857142857143,0.5714285714285716
CSE2614041,2026-08-03 19:20:00+00:00,Medium,3,2,3,3,4,1,4,4,4,4,4,5,5,4,1,2,1,1,1,4,0,2.857142857142857,4.285714285714286,1.4285714285714286,1.4285714285714284
CSE2614042,2026-08-03 19:21:00+00:00,Low,3,4,3,3,4,4,4,4,4,5,4,4,5,4,1,0,2,1,0,1,0,3.5714285714285716,4.285714285714286,0.7142857142857143,0.714285714285714
CSE2614043,2026-08-03 19:22:00+00:00,Medium,4,4,3,4,3,2,3,4,3,4,5,5,5,5,0,0,1,1,2,3,2,3.2857142857142856,4.428571428571429,1.2857142857142858,1.1428571428571432
CSE2614044,2026-08-03 19:23:00+00:00,Medium,3,2,3,4,3,3,4,5,4,5,5,5,4,3,2,2,2,1,2,1,0,3.142857142857143,4.428571428571429,1.4285714285714286,1.285714285714286
CSE2614045,2026-08-03 19:24:00+00:00,High,3,1,3,1,3,2,3,4,3,5,4,5,4,4,1,2,2,3,2,2,1,2.2857142857142856,4.142857142857143,1.8571428571428572,1.8571428571428577
CSE2614046,2026-08-03 19:25:00+00:00,Medium,3,1,3,4,5,3,2,4,3,5,5,3,3,4,1,2,2,1,0,0,2,3.0,3.857142857142857,1.1428571428571428,0.8571428571428572
CSE2614047,2026-08-03 19:26:00+00:00,Medium,2,3,3,5,3,2,4,4,4,4,4,4,3,4,2,1,1,0,1,1,0,3.142857142857143,3.857142857142857,0.8571428571428571,0.7142857142857144
CSE2614048,2026-08-03 19:27:00+00:00,High,4,2,3,4,3,2,3,5,4,5,4,5,5,4,1,2,2,0,2,3,1,3.0,4.571428571428571,1.5714285714285714,1.5714285714285712
CSE2614049,2026-08-03 19:28:00+00:00,Medium,2,3,2,2,4,5,3,5,4,4,5,4,4,4,3,1,2,3,0,0,1,3.0,4.285714285714286,1.4285714285714286,1.2857142857142856
CSE2614050,2026-08-03 19:29:00+00:00,Medium,4,5,3,4,3,3,3,4,5,3,5,5,5,5,0,0,0,1,2,2,2,3.5714285714285716,4.571428571428571,1.0,0.9999999999999996
CSE2614051,2026-08-03 19:30:00+00:00,High,4,3,3,5,1,1,3,4,4,5,4,4,4,5,0,1,2,0,3,3,2,2.857142857142857,4.285714285714286,1.5714285714285714,1.4285714285714284
CSE2614052,2026-08-03 19:31:00+00:00,Low,2,4,3,3,4,4,4,4,4,4,3,3,5,3,2,0,1,0,0,1,0,3.4285714285714284,3.7142857142857144,0.5714285714285714,0.28571428571428603
CSE2614053,2026-08-03 19:32:00+00:00,Low,4,2,2,4,5,5,4,4,4,4,5,3,4,3,0,2,2,1,0,0,0,3.7142857142857144,3.857142857142857,0.7142857142857143,0.1428571428571428
CSE2614054,2026-08-03 19:33:00+00:00,Medium,5,2,2,3,4,2,2,5,4,4,3,4,4,5,0,2,2,0,0,2,3,2.857142857142857,4.142857142857143,1.2857142857142858,1.285714285714286
CSE2614055,2026-08-03 19:34:00+00:00,High,4,1,3,2,3,2,3,4,4,4,4,4,5,4,0,3,1,2,1,3,1,2.5714285714285716,4.142857142857143,1.5714285714285714,1.5714285714285716
CSE2614056,2026-08-03 19:35:00+00:00,High,3,2,2,3,1,3,5,5,5,5,4,4,4,5,2,3,3,1,3,1,0,2.7142857142857144,4.571428571428571,1.8571428571428572,1.8571428571428568
CSE2614057,2026-08-03 19:36:00+00:00,Low,4,4,4,5,4,4,3,4,5,5,5,5,4,5,0,1,1,0,1,0,2,4.0,4.714285714285714,0.7142857142857143,0.7142857142857144
CSE2614058,2026-08-03 19:37:00+00:00,Low,5,5,3,4,3,3,2,5,4,3,4,4,4,4,0,0,0,0,1,1,2,3.5714285714285716,4.0,0.5714285714285714,0.4285714285714284
CSE2614059,2026-08-03 19:38:00+00:00,Medium,4,5,4,4,2,2,4,4,4,5,5,3,5,5,0,0,1,1,1,3,1,3.5714285714285716,4.428571428571429,1.0,0.8571428571428572
CSE2614060,2026-08-03 19:39:00+00:00,Low,4,2,5,4,4,3,4,5,4,5,4,4,4,4,1,2,0,0,0,1,0,3.7142857142857144,4.285714285714286,0.5714285714285714,0.5714285714285712
CSE2614061,2026-08-03 19:40:00+00:00,High,2,1,1,3,3,4,4,3,5,5,4,3,4,5,1,4,4,1,0,0,1,2.5714285714285716,4.142857142857143,1.5714285714285714,1.5714285714285716
CSE2614062,2026-08-03 19:41:00+00:00,Medium,3,3,5,2,4,4,1,5,4,4,4,5,4,3,2,1,0,2,1,0,2,3.142857142857143,4.142857142857143,1.1428571428571428,1.0000000000000004
CSE2614063,2026-08-03 19:42:00+00:00,Medium,5,2,2,4,3,2,2,3,4,4,4,3,3,4,0,2,2,0,0,1,2,2.857142857142857,3.5714285714285716,1.0,0.7142857142857144
CSE2614064,2026-08-03 19:43:00+00:00,Medium,3,4,3,2,3,5,2,5,5,4,3,3,4,5,2,1,1,1,0,0,3,3.142857142857143,4.142857142857143,1.1428571428571428,1.0000000000000004
CSE2614065,2026-08-03 19:44:00+00:00,Medium,2,4,3,3,3,3,4,4,4,4,4,4,4,4,2,0,1,1,1,1,0,3.142857142857143,4.0,0.8571428571428571,0.8571428571428572
CSE2614066,2026-08-03 19:45:00+00:00,Low,5,3,2,4,5,4,3,3,3,4,4,4,5,5,0,0,2,0,0,1,2,3.7142857142857144,4.0,0.7142857142857143,0.2857142857142856
CSE2614067,2026-08-03 19:46:00+00:00,Medium,3,3,3,4,3,3,3,5,4,4,5,5,4,5,2,1,1,1,2,1,2,3.142857142857143,4.571428571428571,1.4285714285714286,1.4285714285714284
CSE2614068,2026-08-03 19:47:00+00:00,Medium,3,2,3,3,3,3,3,3,4,4,5,5,3,4,0,2,1,2,2,0,1,2.857142857142857,4.0,1.1428571428571428,1.1428571428571428
CSE2614069,2026-08-03 19:48:00+00:00,Medium,3,5,1,4,3,4,2,5,3,4,5,3,4,4,2,0,3,1,0,0,2,3.142857142857143,4.0,1.1428571428571428,0.8571428571428572
CSE2614070,2026-08-03 19:49:00+00:00,Medium,4,2,2,1,4,3,5,3,4,4,5,4,4,4,0,2,2,4,0,1,0,3.0,4.0,1.2857142857142858,1.0
CSE2614071,2026-08-03 19:50:00+00:00,Medium,2,1,2,3,4,3,4,3,4,4,3,4,4,3,1,3,2,0,0,1,0,2.7142857142857144,3.5714285714285716,1.0,0.8571428571428572
CSE2614072,2026-08-03 19:51:00+00:00,High,2,2,2,5,4,2,3,5,5,4,4,3,4,4,3,3,2,0,0,2,1,2.857142857142857,4.142857142857143,1.5714285714285714,1.285714285714286
CSE2614073,2026-08-03 19:52:00+00:00,Low,3,3,2,4,5,3,5,4,4,5,4,4,3,4,1,1,3,0,0,0,0,3.5714285714285716,4.0,0.7142857142857143,0.4285714285714284
CSE2614074,2026-08-03 19:53:00+00:00,Medium,2,4,3,5,5,4,2,4,3,5,3,5,4,4,2,0,2,0,0,0,2,3.5714285714285716,4.0,0.8571428571428571,0.4285714285714284
CSE2614075,2026-08-03 19:54:00+00:00,Medium,2,3,1,4,3,2,4,4,4,4,4,3,4,4,2,1,3,0,0,2,0,2.7142857142857144,3.857142857142857,1.1428571428571428,1.1428571428571428
CSE2614076,2026-08-03 19:55:00+00:00,High,5,3,2,2,2,2,4,4,4,5,4,4,5,5,0,1,3,2,2,3,1,2.857142857142857,4.428571428571429,1.7142857142857142,1.5714285714285716
CSE2614077,2026-08-03 19:56:00+00:00,High,4,1,4,1,2,1,3,3,5,4,5,5,4,4,0,4,0,4,3,3,1,2.2857142857142856,4.285714285714286,2.142857142857143,2.0
CSE2614078,2026-08-03 19:57:00+00:00,Low,5,3,3,4,3,3,5,5,3,4,5,3,5,3,0,0,1,1,0,2,0,3.7142857142857144,4.0,0.5714285714285714,0.2857142857142856
CSE2614079,2026-08-03 19:58:00+00:00,Medium,3,1,3,3,3,2,4,4,4,4,4,3,4,4,1,3,1,1,0,2,0,2.7142857142857144,3.857142857142857,1.1428571428571428,1.1428571428571428
CSE2614080,2026-08-03 19:59:00+00:00,Medium,3,3,3,4,1,1,5,3,4,5,4,5,4,4,0,1,2,0,4,3,0,2.857142857142857,4.142857142857143,1.4285714285714286,1.285714285714286
CSE2614081,2026-08-03 20:00:00+00:00,Low,4,5,4,4,3,4,3,5,4,5,4,4,4,3,1,0,1,0,1,0,0,3.857142857142857,4.142857142857143,0.42857142857142855,0.28571428571428603
CSE2614082,2026-08-03 20:01:00+00:00,Medium,2,4,5,3,2,4,4,4,4,4,5,4,4,4,2,0,0,2,2,0,0,3.4285714285714284,4.142857142857143,0.8571428571428571,0.7142857142857149
CSE2614083,2026-08-03 20:02:00+00:00,Low,4,3,4,3,3,4,4,5,4,5,4,4,4,4,1,1,1,1,1,0,0,3.5714285714285716,4.285714285714286,0.7142857142857143,0.714285714285714
CSE2614084,2026-08-03 20:03:00+00:00,Medium,4,4,2,3,4,4,3,4,4,3,5,4,5,5,0,0,1,2,0,1,2,3.4285714285714284,4.285714285714286,0.8571428571428571,0.8571428571428572
CSE2614085,2026-08-03 20:04:00+00:00,Medium,5,2,3,4,4,2,2,3,4,5,5,4,5,4,0,2,2,1,0,3,2,3.142857142857143,4.285714285714286,1.4285714285714286,1.1428571428571428
CSE2614086,2026-08-03 20:05:00+00:00,High,5,2,2,3,2,3,4,4,4,4,4,5,5,5,0,2,2,1,3,2,1,3.0,4.428571428571429,1.5714285714285714,1.4285714285714288
CSE2614087,2026-08-03 20:06:00+00:00,Medium,3,2,2,3,5,3,4,4,3,5,5,4,4,5,1,1,3,2,0,1,1,3.142857142857143,4.285714285714286,1.2857142857142858,1.1428571428571428
CSE2614088,2026-08-03 20:07:00+00:00,Medium,4,4,4,2,1,5,2,4,4,3,4,4,4,4,0,0,0,2,3,0,2,3.142857142857143,3.857142857142857,1.0,0.7142857142857144
CSE2614089,2026-08-03 20:08:00+00:00,Medium,3,5,3,4,3,3,2,4,4,4,3,4,4,5,1,0,1,0,1,1,3,3.2857142857142856,4.0,1.0,0.7142857142857144
CSE2614090,2026-08-03 20:09:00+00:00,Low,5,3,4,4,5,5,4,4,4,5,5,4,3,4,0,1,1,1,0,0,0,4.285714285714286,4.142857142857143,0.42857142857142855,-0.14285714285714235
CSE2614091,2026-08-03 20:10:00+00:00,Medium,2,4,3,4,4,2,5,3,5,4,4,5,4,4,1,1,1,0,1,2,0,3.4285714285714284,4.142857142857143,0.8571428571428571,0.7142857142857149
CSE2614092,2026-08-03 20:11:00+00:00,Medium,4,1,4,2,3,3,4,4,4,3,4,3,4,4,0,3,0,2,0,1,0,3.0,3.7142857142857144,0.8571428571428571,0.7142857142857144
CSE2614093,2026-08-03 20:12:00+00:00,High,3,1,1,4,3,3,2,4,4,5,4,5,4,4,1,3,4,0,2,1,2,2.4285714285714284,4.285714285714286,1.8571428571428572,1.8571428571428572
CSE2614094,2026-08-03 20:13:00+00:00,Medium,3,4,4,3,3,4,3,4,4,3,5,4,5,4,1,0,0,2,1,1,1,3.4285714285714284,4.142857142857143,0.8571428571428571,0.7142857142857149
CSE2614095,2026-08-03 20:14:00+00:00,Low,4,3,4,5,2,3,5,4,3,4,4,4,3,3,0,0,0,0,2,0,0,3.7142857142857144,3.5714285714285716,0.2857142857142857,-0.1428571428571428
CSE2614096,2026-08-03 20:15:00+00:00,Medium,2,4,3,3,3,4,2,4,5,4,4,4,4,4,2,1,1,1,1,0,2,3.0,4.142857142857143,1.1428571428571428,1.1428571428571432
CSE2614097,2026-08-03 20:16:00+00:00,Medium,5,1,3,3,3,4,3,5,4,5,5,5,3,4,0,3,2,2,2,0,1,3.142857142857143,4.428571428571429,1.4285714285714286,1.285714285714286
CSE2614098,2026-08-03 20:17:00+00:00,High,3,3,2,4,3,2,3,5,5,5,4,5,4,5,2,2,3,0,2,2,2,2.857142857142857,4.714285714285714,1.8571428571428572,1.8571428571428572
CSE2614099,2026-08-03 20:18:00+00:00,Medium,2,3,5,3,3,4,3,4,4,5,4,5,5,3,2,1,0,1,2,1,0,3.2857142857142856,4.285714285714286,1.0,1.0
CSE2614100,2026-08-03 20:19:00+00:00,Low,5,3,3,2,3,4,3,4,3,4,4,4,4,3,0,0,1,2,1,0,0,3.2857142857142856,3.7142857142857144,0.5714285714285714,0.4285714285714288
CSE2614101,2026-08-03 20:20:00+00:00,Medium,3,4,3,3,3,5,3,4,4,4,5,5,5,5,1,0,1,2,2,0,2,3.4285714285714284,4.571428571428571,1.1428571428571428,1.1428571428571428
CSE2614102,2026-08-03 20:21:00+00:00,Low,4,4,3,5,3,4,4,3,3,4,4,4,5,4,0,0,1,0,1,1,0,3.857142857142857,3.857142857142857,0.42857142857142855,0.0
CSE2614103,2026-08-03 20:22:00+00:00,Medium,3,1,4,4,4,3,3,4,4,3,5,4,5,4,1,3,0,1,0,2,1,3.142857142857143,4.142857142857143,1.1428571428571428,1.0000000000000004
CSE2614104,2026-08-03 20:23:00+00:00,Low,4,3,2,3,3,2,4,3,4,3,3,4,4,4,0,1,1,0,1,2,0,3.0,3.5714285714285716,0.7142857142857143,0.5714285714285716
CSE2614105,2026-08-03 20:24:00+00:00,Medium,3,4,3,3,3,3,2,4,3,3,4,5,5,4,1,0,0,1,2,2,2,3.0,4.0,1.1428571428571428,1.0
CSE2614106,2026-08-03 20:25:00+00:00,Medium,4,4,3,4,2,3,3,4,4,5,4,3,4,5,0,0,2,0,1,1,2,3.2857142857142856,4.142857142857143,0.8571428571428571,0.8571428571428577
CSE2614107,2026-08-03 20:26:00+00:00,Medium,4,4,5,2,4,2,1,4,5,3,5,5,4,4,0,1,0,3,1,2,3,3.142857142857143,4.285714285714286,1.4285714285714286,1.1428571428571428
CSE2614108,2026-08-03 20:27:00+00:00,Low,3,4,5,2,4,3,4,4,4,4,3,5,4,3,1,0,0,1,1,1,0,3.5714285714285716,3.857142857142857,0.5714285714285714,0.2857142857142856
CSE2614109,2026-08-03 20:28:00+00:00,Medium,3,4,4,4,4,2,3,4,5,4,4,5,4,5,1,1,0,0,1,2,2,3.4285714285714284,4.428571428571429,1.0,1.0000000000000004
CSE2614110,2026-08-03 20:29:00+00:00,Medium,2,3,5,5,1,4,4,4,4,4,3,4,3,4,2,1,0,0,3,0,0,3.4285714285714284,3.7142857142857144,0.8571428571428571,0.28571428571428603
CSE2614111,2026-08-03 20:30:00+00:00,Medium,3,4,2,4,3,5,4,4,5,4,5,5,5,3,1,1,2,1,2,0,0,3.5714285714285716,4.428571428571429,1.0,0.8571428571428572
CSE2614112,2026-08-03 20:31:00+00:00,Low,3,4,3,3,3,3,4,4,4,4,4,4,3,4,1,0,1,1,1,0,0,3.2857142857142856,3.857142857142857,0.5714285714285714,0.5714285714285716
CSE2614113,2026-08-03 20:32:00+00:00,Medium,2,3,2,2,5,3,2,4,5,4,4,4,3,3,2,2,2,2,0,0,1,2.7142857142857144,3.857142857142857,1.2857142857142858,1.1428571428571428
CSE2614114,2026-08-03 20:33:00+00:00,Medium,5,4,2,4,3,3,3,5,4,5,4,4,5,4,0,0,3,0,1,2,1,3.4285714285714284,4.428571428571429,1.0,1.0000000000000004
CSE2614115,2026-08-03 20:34:00+00:00,High,2,4,1,3,1,4,2,4,4,4,4,3,5,5,2,0,3,1,2,1,3,2.4285714285714284,4.142857142857143,1.7142857142857142,1.7142857142857149
CSE2614116,2026-08-03 20:35:00+00:00,Low,3,3,4,3,4,4,4,3,3,4,4,3,3,4,0,0,0,1,0,0,0,3.5714285714285716,3.4285714285714284,0.14285714285714285,-0.14285714285714324
CSE2614117,2026-08-03 20:36:00+00:00,Medium,3,2,4,2,4,5,3,3,3,4,4,5,5,5,0,1,0,2,1,0,2,3.2857142857142856,4.142857142857143,0.8571428571428571,0.8571428571428577
CSE2614118,2026-08-03 20:37:00+00:00,Medium,5,3,3,4,3,3,3,4,5,4,4,5,3,5,0,2,1,0,2,0,2,3.4285714285714284,4.285714285714286,1.0,0.8571428571428572
CSE2614119,2026-08-03 20:38:00+00:00,Medium,4,5,5,1,4,2,2,4,4,4,4,5,4,5,0,0,0,3,1,2,3,3.2857142857142856,4.285714285714286,1.2857142857142858,1.0
CSE2614120,2026-08-03 20:39:00+00:00,Medium,5,3,5,1,3,5,4,5,5,5,4,4,4,4,0,2,0,3,1,0,0,3.7142857142857144,4.428571428571429,0.8571428571428571,0.7142857142857144
CSE2614121,2026-08-03 20:40:00+00:00,Medium,2,3,3,5,3,4,2,4,4,5,4,4,4,3,2,1,2,0,1,0,1,3.142857142857143,4.0,1.0,0.8571428571428572
CSE2614122,2026-08-03 20:41:00+00:00,High,3,5,4,2,1,4,2,5,3,4,5,5,5,4,2,0,0,3,4,1,2,3.0,4.428571428571429,1.7142857142857142,1.4285714285714288
CSE2614123,2026-08-03 20:42:00+00:00,Low,3,3,2,4,1,4,3,3,3,3,4,4,4,4,0,0,1,0,3,0,1,2.857142857142857,3.5714285714285716,0.7142857142857143,0.7142857142857144
CSE2614124,2026-08-03 20:43:00+00:00,Medium,4,2,4,1,3,3,3,4,4,5,5,4,4,4,0,2,1,4,1,1,1,2.857142857142857,4.285714285714286,1.4285714285714286,1.4285714285714284
CSE2614125,2026-08-03 20:44:00+00:00,Medium,3,2,3,4,4,5,2,5,3,4,5,5,3,5,2,1,1,1,1,0,3,3.2857142857142856,4.285714285714286,1.2857142857142858,1.0
CSE2614126,2026-08-03 20:45:00+00:00,Low,3,4,4,3,4,2,5,4,5,4,3,5,4,5,1,1,0,0,1,2,0,3.5714285714285716,4.285714285714286,0.7142857142857143,0.714285714285714
CSE2614127,2026-08-03 20:46:00+00:00,Low,2,4,4,4,4,4,3,3,4,4,4,4,5,3,1,0,0,0,0,1,0,3.5714285714285716,3.857142857142857,0.2857142857142857,0.2857142857142856
CSE2614128,2026-08-03 20:47:00+00:00,High,2,4,1,3,1,4,2,4,5,5,5,5,3,4,2,1,4,2,4,0,2,2.4285714285714284,4.428571428571429,2.142857142857143,2.0000000000000004
CSE2614129,2026-08-03 20:48:00+00:00,Low,4,2,3,3,4,3,4,4,4,4,4,4,4,4,0,2,1,1,0,1,0,3.2857142857142856,4.0,0.7142857142857143,0.7142857142857144
CSE2614130,2026-08-03 20:49:00+00:00,Medium,4,3,3,3,3,2,3,4,4,4,4,4,4,4,0,1,1,1,1,2,1,3.0,4.0,1.0,1.0
CSE2614131,2026-08-03 20:50:00+00:00,Medium,3,1,3,2,4,4,3,5,5,3,4,4,4,4,2,4,0,2,0,0,1,2.857142857142857,4.142857142857143,1.2857142857142858,1.285714285714286
CSE2614132,2026-08-03 20:51:00+00:00,Medium,4,5,3,4,2,4,2,5,4,5,5,3,5,5,1,0,2,1,1,1,3,3.4285714285714284,4.571428571428571,1.2857142857142858,1.1428571428571428
CSE2614133,2026-08-03 20:52:00+00:00,High,3,1,4,2,2,3,2,4,4,4,5,5,4,4,1,3,0,3,3,1,2,2.4285714285714284,4.285714285714286,1.8571428571428572,1.8571428571428572
CSE2614134,2026-08-03 20:53:00+00:00,Medium,5,2,4,2,3,1,2,3,4,3,3,4,4,3,0,2,0,1,1,3,1,2.7142857142857144,3.4285714285714284,1.1428571428571428,0.714285714285714
CSE2614135,2026-08-03 20:54:00+00:00,Medium,4,3,3,3,2,2,4,5,4,4,4,4,4,4,1,1,1,1,2,2,0,3.0,4.142857142857143,1.1428571428571428,1.1428571428571432
CSE2614136,2026-08-03 20:55:00+00:00,Low,5,4,3,4,5,3,4,3,3,4,5,4,5,5,0,0,1,1,0,2,1,4.0,4.142857142857143,0.7142857142857143,0.14285714285714324
CSE2614137,2026-08-03 20:56:00+00:00,Medium,4,3,3,3,3,3,5,3,5,4,4,5,4,4,0,2,1,1,2,1,0,3.4285714285714284,4.142857142857143,1.0,0.7142857142857149
CSE2614138,2026-08-03 20:57:00+00:00,Medium,1,3,3,4,1,4,5,3,5,4,3,3,4,4,2,2,1,0,2,0,0,3.0,3.7142857142857144,1.0,0.7142857142857144
CSE2614139,2026-08-03 20:58:00+00:00,Medium,4,4,2,3,4,2,5,4,4,4,5,5,5,5,0,0,2,2,1,3,0,3.4285714285714284,4.571428571428571,1.1428571428571428,1.1428571428571428
CSE2614140,2026-08-03 20:59:00+00:00,Low,5,4,4,3,4,5,4,5,4,4,5,5,4,4,0,0,0,2,1,0,0,4.142857142857143,4.428571428571429,0.42857142857142855,0.2857142857142856
CSE2614141,2026-08-03 21:00:00+00:00,Medium,4,3,3,3,3,1,4,5,4,5,4,3,4,4,1,1,2,1,0,3,0,3.0,4.142857142857143,1.1428571428571428,1.1428571428571432
